,Date,AAPL,AMZN,GOOGL,JNJ,JPM,KO,META,MSFT,WMT,XOM
88,2019-05-10,-0.013853380612773414,-0.005205610992477072,-0.0002826126502191162,0.00230636628902281,-8.84797989713082e-05,0.0166668127837577,-0.0016433385524420308,0.012988242507887993,0.02380963830447702,0.008695765339338912
89,2019-05-13,-0.058119547204279476,-0.035608819608768605,-0.026592072552701795,-0.013304732853737011,-0.027197849397992968,-0.0029054649885589257,-0.036104849684108875,-0.029733479863759515,-0.019821645485561645,-0.011102434440016351
90,2019-05-14,0.01583047223923728,0.009568262041155462,-0.010320199266442565,-0.00276935331030137,0.007948980581091947,0.013319565294517943,-0.004461841181461645,0.011187814922637207,0.004004295847525929,0.0013206676138557416
91,2019-05-15,0.011979235372698627,0.01686309695084587,0.04084064537641896,0.0006576531375599437,-0.003807319936817377,0.010063829269288505,0.030653508050520584,0.014082195902868966,-0.004088052388062313,0.007387026565453647
92,2019-05-16,-0.0043998243808954784,0.01946395630546416,0.011701224110169495,0.00949545676819663,0.012829907345528246,0.008133234330844452,0.003865231656310808,0.023091601739645418,0.014317163185468162,-0.00013097307686393833
93,2019-05-17,-0.005681964394218975,-0.020219492921261684,-0.013271411854273163,0.0028940733841282817,-0.004851233481899753,-0.007664637602451285,-0.00903787984644,-0.006670266720740892,-0.004441909092118501,-0.005892994596040091
94,2019-05-20,-0.03126988715371959,-0.005366456690264809,-0.02063676400755432,-0.0013710591751655565,0.005235725949695791,-0.007113690042907073,-0.01392342304061056,-0.0144454021687761,0.00654409623194141,-0.00013176673370740577
95,2019-05-21,0.019171266083455096,-0.0007800247985996211,0.00854391204265137,-0.0021669278219648147,0.003413139534845122,-0.005117515612874213,0.011493080375309717,0.005387678793826067,-0.00394043640914854,0.004611210539001709
96,2019-05-22,-0.020471899050643283,0.0011628591845380676,0.0012213276362476044,0.004633574940833718,-0.008144759984468064,0.021605213273687918,0.002705346923111973,0.006067568814338342,0.010977338389703828,-0.009049183269688066
97,2019-05-23,-0.017069600594707635,-0.02376751975512159,-0.00909277981664569,0.007422747973558685,-0.019671572625951095,0.004027930535841273,-0.024012484061950667,-0.011670682130536902,-0.003619504836952281,-0.023425037506274005
98,2019-05-24,-0.0038407113989348263,0.004296377605180091,-0.005876094136250454,7.21909652741104e-05,0.009848940447988674,-0.004814694052934887,0.0010504029307891738,0.00047543958402407327,0.00795232623365516,0.004201068496953342
99,2019-05-28,-0.004134614494359701,0.007212290050219838,0.0008345014461899058,-0.01281973876984066,-0.010846462772095111,-0.010280033292694668,0.017949973478698755,-0.0006335967892795447,-0.0024353178320120072,-0.020108256283290715
100,2019-05-29,-0.0047691436433096035,-0.009387773958249856,-0.017217289802270885,-0.041876391726220374,-0.002764561241217045,-0.009979504905454184,-0.011502483543862296,-0.009670196107011475,-0.0029289130558840526,-0.006197129934241152
101,2019-05-30,0.005186861758659234,-0.001577639243082074,0.0013125262424542594,0.005939214747552324,-0.010719128780370069,0.013166020439200343,0.004500788973847758,0.006322915218696767,0.000685147158002275,-0.002632952729759497
102,2019-05-31,-0.018115608871345668,-0.022710755340790256,-0.013295599907148126,-0.007266714335542823,-0.01027447612806276,-0.0024366750225517375,-0.03027153391642523,-0.016304765240902852,-0.007339226080212313,-0.016673591603624693
103,2019-06-03,-0.010110343553463741,-0.04640947352034053,-0.06123816690387085,0.0022113759918687137,0.004718777739908253,0.017301195707827954,-0.07505498429694757,-0.031047976472164618,0.005126454234877009,0.015684282161343877
104,2019-06-04,0.03658380178181897,0.02178187690076805,0.015162513529957788,0.017422225760865384,0.030809676050537194,0.0004000391535723402,0.020408151793568807,0.02770374438795775,0.005884561826135837,0.02378975482505452
105,2019-06-05,0.016143640940222248,0.005169016882808464,-0.009340964726509027,0.00486069419888957,0.003553849761480654,0.01560001050225912,0.004000163058357709,0.021678913345966278,0.018135834094719527,-0.008289193205257894
106,2019-06-06,0.014681504322848982,0.009122798271355315,0.0029868043351188867,0.017115645055307827,0.0021792333331294156,0.012209470255568178,0.0009513162557297505,0.015815048001613485,0.0066079722949505815,0.01822415532966959
107,2019-06-07,0.02661686250467632,0.02831229113708922,0.01967046010436957,0.013681573177702688,-0.01096317796730606,0.0017510871026187314,0.029822366212799212,0.028008067133244774,0.009038113112104007,0.0036333955328298195
108,2019-06-10,0.012779590461874157,0.03137422141504986,0.013469007674018707,0.003392031468796519,0.010809739390333029,-0.0021362420390752535,0.008479972023224924,0.009132712835982382,0.01376564273534675,0.004424732186803837
109,2019-06-11,0.011579525896428411,0.001649933470424525,-0.0015884917576609592,0.005467283603947548,0.0030812953381611496,-0.0009730310390192454,0.018762213780245007,-0.0037708231754257637,0.003906413376185469,-0.0009343334256586289
110,2019-06-12,-0.0031824097984624045,-0.004496418192190821,-0.0017944594623153787,0.013592404492664079,-0.012739325019351044,0.006039183440208484,-0.017181471848912167,-0.0046177448207267435,0.008152244630122985,-0.010823062933895677
111,2019-06-13,-0.00020618663278848537,0.008074084887562893,0.01103689546343567,-0.006846031904974348,0.00247132375286907,-0.002146771265526981,0.013882587571713456,0.006312375326425146,-0.0015618872200051648,0.00878016709908902
112,2019-06-14,-0.007262499595830252,-0.00033686328637261287,-0.0043170403159022985,-0.004406273299196295,0.0025558654935669,0.003520522697180839,0.021750220296802958,0.000982185968877003,0.003865669072154798,-0.00441866783784961
113,2019-06-17,0.00596677996494499,0.008750215966301989,0.006986867032483524,-0.004640151826514782,-0.005463420322760815,-0.008575369446611747,0.04235367772321408,0.0030201247582832824,0.0008250605918307397,0.009952669963246397
114,2019-06-18,0.02351839161907443,0.008133468756305495,0.010375939246864085,0.005665663425092671,0.013642134338253564,-0.004521611329146857,-0.0028570010520312383,0.017388008667638788,0.004488742199023177,0.008656500801345723
115,2019-06-19,-0.0029224375441376793,0.0039024725343070887,-0.0006605719490986317,0.0015689108380783079,-0.007225777373215725,0.009478748850676011,-0.005252869837906515,0.003921298328391165,-0.0002737569761790404,-0.005545320635931716
116,2019-06-20,0.008035538575062118,0.004924598579345574,0.007867889656765215,0.012531363335746448,0.0025474292371672203,0.010563452576930255,0.01093468799165298,0.009286028376926714,0.006386041212913529,0.017126986746544892
117,2019-06-21,-0.0034092064630419916,-0.0035919036198248655,0.010932442910745355,-0.0008442077225183642,-0.006806698243914111,-0.002129318068564423,0.008494501727275061,0.00014599696567874076,0.0073423223040167684,0.014097385161772946
118,2019-06-24,-0.001006246358027818,0.0013603018897809793,-0.00770427610222546,0.006826730961576821,-0.007127184015332189,0.007177468834220324,0.007638578571075749,0.005913849028735152,0.0009894249750859174,-0.009525460136041719
119,2019-06-25,-0.015157600792585324,-0.01861645619625707,-0.02607677104116679,0.008248256094220308,-0.008282745426708926,-0.003081688433510976,-0.019522508626269253,-0.031572284614749035,-0.004674089361087708,-0.008836813744890537
120,2019-06-26,0.021628893945944805,0.010413885939478895,-0.00667535419452836,-0.016569447972260343,0.006681743315431143,-0.012364767848398905,-0.006248567220613621,0.0037474888525104166,-0.005057937952259839,0.004327029679288774
121,2019-06-27,-0.00030007771079698653,0.0033985604479442877,-0.003415718342585472,-0.008177685262865442,0.003318441809764039,-0.0007824100723381466,0.00980494030596124,0.0016426033419558728,-0.0005446360269356632,-0.01018284974010275
122,2019-06-28,-0.009111843170588663,-0.005592597818778633,0.0057308811534326765,-0.010022289871260082,0.02719599350256474,-0.003132274332412588,0.018469575624759926,-0.0014162223947842278,0.0035423493343136325,0.010682964982696719
123,2019-07-01,0.018340790074587332,0.015082077541072714,0.015884755881532042,0.0005743804492641669,0.016815682367454787,0.013354040296311931,0.0,0.012839371911086861,0.0011765391257971825,-0.0009131583678481103
124,2019-07-02,0.005854501576452176,0.006305337412949363,0.011454619467370364,0.004807707880366552,0.001055549499752395,0.0073644797249334815,0.010362740540569071,0.006633272228650844,0.008858994769756379,-0.010971854312505469
125,2019-07-03,0.008286870549889969,0.0024246069203848197,0.009338521831218083,0.01506824333605783,-0.0015928031405586518,0.0023087562094246117,0.011282006470970662,0.006443169377302382,0.006451640575027673,0.009508608712440525
126,2019-07-05,-0.000880631828784173,0.002016536782024403,0.008619731249553508,-0.01104518050464065,0.005938464784309483,0.00019201313495753602,-0.004056750840477408,-0.002910049757981481,-0.0030271064643840884,-0.004055563622415215
127,2019-07-08,-0.020613932129085577,0.004843221049465329,-0.014019960697982614,0.002845218414340156,-0.005462868053762171,-0.002111199491132476,-0.0032586983842362027,-0.0007295174028233431,0.006608491959413154,0.004597758762469484
128,2019-07-09,0.006099620874636891,0.018429393240526393,0.0067156637770811045,0.003121416195644322,0.004252718514046183,-0.007884615956460062,0.017623722910517614,-0.0036506051328221156,0.00141956403526744,-0.0006540593587077703
129,2019-07-10,0.009888468908003434,0.014640624938845548,0.014782665276452889,-0.0014141914516074827,-0.002911539585371714,0.004458235310466074,0.017669678170213476,0.010186254242935622,0.0008853700247455354,0.014130453044471913
130,2019-07-11,-0.007282269068740854,-0.008099507325226352,0.0027784008862725695,-0.007789981554507386,0.009556020111895602,0.004245577828269287,-0.007398884989996746,0.0039895855524656465,0.008320401054324078,0.0007741465892376898
